시간,X,Y,압력_NORMAL,버튼
1765925597878,298.9453125,68.0625,0.5,1
1765925597895,300.26171875,68.0625,0.5,1
1765925597911,301.78125,68.0625,0.5,1
1765925597928,303.796875,67.7109375,0.5,1
1765925597944,306.3984375,67.1640625,0.5,1
1765925597961,309.26171875,66.94140625,0.5,1
1765925597978,311.640625,66.9140625,0.5,1
1765925597995,313.5078125,66.9140625,0.5,1
1765925598012,314.69921875,66.9140625,0.5,1
1765925598028,315.4453125,66.9140625,0.5,1
1765925598036,316.0546875,66.7734375,,1
1765925598037,316.0546875,66.7734375,,
1765925598470,279.0859375,77.47265625,0.5,1
1765925598494,278.609375,77.62890625,0.5,1
1765925598653,278.1328125,77.99609375,0.5,1
1765925598678,278.1328125,78.46875,0.5,1
1765925598695,278.1328125,79.46484375,0.5,1
1765925598712,278.1328125,81.64453125,0.5,1
1765925598728,278.1328125,83.6484375,0.5,1
1765925598745,278.1328125,84.65234375,0.5,1
1765925598761,278.1328125,85.19921875,0.5,1
1765925598811,278.1328125,85.51953125,0.5,1
1765925598829,278.1328125,85.94140625,0.5,1
1765925598844,278.17578125,86.66015625,0.5,1
1765925598862,278.3359375,88.1328125,0.5,1
1765925598878,278.64453125,90.32421875,0.5,1
1765925598895,278.83203125,94.15625,0.5,1
1765925598911,278.83203125,98.85546875,0.5,1
1765925598927,278.83203125,102.94921875,0.5,1
1765925598945,278.640625,106.14453125,0.5,1
1765925598961,278.44921875,107.8125,0.5,1
1765925598994,279.03515625,108.3671875,0.5,1
1765925599012,281.36328125,108.15234375,0.5,1
1765925599029,285.2109375,107.47265625,0.5,1
1765925599045,288.9296875,107.09375,0.5,1
1765925599062,291.6953125,107.17578125,0.5,1
1765925599079,293.45703125,107.8359375,0.5,1
1765925599094,294.859375,109.62109375,0.5,1
1765925599111,296.0078125,111.7265625,0.5,1
1765925599128,296.85546875,113.1171875,0.5,1
1765925599144,297.8125,113.9140625,0.5,1
1765925599162,298.76953125,114.34765625,0.5,1
1765925599179,300.41015625,114.43359375,0.5,1
1765925599195,302.93359375,112.51171875,0.5,1
1765925599212,305.41015625,108.8359375,0.5,1
1765925599228,307.3203125,105.64453125,0.5,1
1765925599245,308.57421875,103.8203125,0.5,1
1765925599294,309.140625,103.5703125,0.5,1
1765925599311,309.08984375,104.1484375,0.5,1
1765925599328,308.3984375,104.5,0.5,1
1765925599345,307.39453125,103.55859375,0.5,1
1765925599361,306.41796875,100.91015625,0.5,1
1765925599378,305.359375,97.78515625,0.5,1
1765925599395,304.4453125,95.58203125,0.5,1
1765925599412,303.6015625,94.0859375,0.5,1
1765925599428,302.3125,92.953125,0.5,1
1765925599445,300.86328125,92.20703125,0.5,1
1765925599461,299.21484375,91.93359375,0.5,1
1765925599479,297.40625,91.93359375,0.5,1
1765925599494,296.12890625,91.93359375,0.5,1
1765925599511,295.1953125,91.93359375,0.5,1
1765925599529,294.40234375,91.49609375,0.5,1
1765925599545,293.87890625,89.92578125,0.5,1
1765925599561,293.51953125,87.875,0.5,1
1765925599579,293.35546875,86.3046875,0.5,1
1765925599594,293.34375,85.41015625,0.5,1
1765925599611,293.13671875,85.125,0.5,1
1765925599627,292.5546875,85.078125,0.5,1
1765925599645,291.61328125,85.078125,0.5,1
1765925599661,290.4765625,85.078125,0.5,1
1765925599678,289.3515625,85.23828125,0.5,1
1765925599695,288.23046875,85.3984375,0.5,1
1765925599711,287.1875,85.3984375,0.5,1
1765925599727,286.359375,85.3125,0.5,1
1765925599745,285.51953125,84.80859375,0.5,1
1765925599761,284.625,84.15625,0.5,1
1765925599778,283.55078125,83.8671875,0.5,1
1765925599795,281.984375,83.80859375,0.5,1
1765925599810,279.875,83.80859375,0.5,1
1765925599828,277.76953125,83.99609375,0.5,1
1765925599845,276.20703125,84.34765625,0.5,1
1765925599861,275.21484375,84.5078125,0.5,1
1765925599878,274.71484375,84.5078125,0.5,1
1765925599919,274.71484375,84.5078125,,
1765925600537,284.54296875,50.8984375,0.5,1
1765925600561,284.54296875,50.76953125,0.5,1
1765925600670,284.54296875,50.95703125,0.5,1
1765925600694,284.54296875,51.5390625,0.5,1
1765925600712,284.54296875,52.66015625,0.5,1
1765925600728,284.54296875,53.89453125,0.5,1
1765925600770,284.44140625,54.41015625,0.5,1
1765925600794,284.5625,54.58203125,0.5,1
1765925600812,285.6484375,54.625,0.5,1
1765925600828,286.93359375,54.625,0.5,1
1765925600845,288.04296875,54.73828125,0.5,1
1765925600861,289.15625,55.90234375,0.5,1
1765925600878,290.13671875,57.91015625,0.5,1
1765925600895,291.04296875,59.7734375,0.5,1
1765925600912,291.83203125,61.14453125,0.5,1
1765925600928,292.734375,61.94921875,0.5,1
1765925600945,294.1015625,62.50390625,0.5,1
1765925600961,296.109375,62.72265625,0.5,1
1765925600978,298.375,63.078125,0.5,1
1765925600995,300.83203125,64.68359375,0.5,1
1765925601012,303.37890625,68.08984375,0.5,1
1765925601028,305.1328125,72.703125,0.5,1
1765925601045,306.15234375,78.00390625,0.5,1
1765925601060,306.9609375,83.7890625,0.5,1
1765925601078,307.375,90.03515625,0.5,1
1765925601095,307.75390625,96.40625,0.5,1
1765925601111,308.36328125,101.42578125,0.5,1
1765925601128,309,104.6875,0.5,1
1765925601145,309.62890625,106.77734375,0.5,1
1765925601160,310.3046875,108.22265625,0.5,1
1765925601178,311.4453125,109.9609375,0.5,1
1765925601194,313.33984375,112.4453125,0.5,1
1765925601211,315.88671875,115.80859375,0.5,1
1765925601228,318.58203125,119.359375,0.5,1
1765925601245,321.5,123.7421875,0.5,1
1765925601261,324.7890625,129.73046875,0.5,1
1765925601278,327.421875,135.8046875,0.5,1
1765925601295,329.48046875,141.80859375,0.5,1
1765925601311,330.76953125,146.20703125,0.5,1
1765925601328,331.35546875,148.50390625,0.5,1
1765925601345,331.9765625,149.95703125,0.5,1
1765925601361,332.73828125,150.48828125,0.5,1
1765925601378,333.66796875,150.59375,0.5,1
1765925601395,334.59765625,150.59375,0.5,1
1765925601411,335.33984375,150.76953125,0.5,1
1765925601427,335.93359375,151.546875,0.5,1
1765925601444,336.6328125,153.296875,0.5,1
1765925601461,337.42578125,155.89453125,0.5,1
1765925601478,337.9609375,158.4921875,0.5,1
1765925601495,338.08203125,160.3828125,0.5,1
1765925601503,338.08203125,160.3828125,,
1765925601936,335.16796875,114.63671875,0.5,1
1765925602036,335.27734375,114.63671875,0.5,1
1765925602061,335.58203125,114.63671875,0.5,1
1765925602078,335.98046875,114.63671875,0.5,1
1765925602186,336.44140625,114.7890625,0.5,1
1765925602211,337.44140625,116.0703125,0.5,1
1765925602227,338.68359375,117.6953125,0.5,1
1765925602244,339.484375,118.62109375,0.5,1
1765925602261,340.10546875,119.01171875,0.5,1
1765925602277,340.828125,118.59375,0.5,1
1765925602294,342.27734375,115.765625,0.5,1
1765925602312,344.1484375,112.09375,0.5,1
1765925602327,345.78515625,109.37890625,0.5,1
1765925602345,347.17578125,107.01953125,0.5,1
1765925602362,348.23046875,105.875,0.5,1
1765925602378,348.97265625,105.6015625,0.5,1
1765925602395,349.4375,105.6015625,0.5,1
1765925602412,349.765625,105.6015625,0.5,1
1765925602428,350.05859375,105.6015625,0.5,1
1765925602445,350.3203125,105.6015625,0.5,1
1765925602461,351.06640625,105.13671875,0.5,1
1765925602477,352.83984375,104.0859375,0.5,1
1765925602495,355.40625,103.0625,0.5,1
1765925602512,358.3203125,102.3984375,0.5,1
1765925602528,360.7421875,102,0.5,1
1765925602545,361.96875,101.80859375,0.5,1
1765925602561,362.53515625,101.6640625,0.5,1
1765925602578,363.0859375,101.3984375,0.5,1
1765925602586,363.5078125,101.24609375,,1
1765925602587,363.5078125,101.24609375,,
